latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-7.5683,112.6126,316.2,1.5,1.2,2015-12-22,0312,Terra,MODIS,33,6.2,295.1,13,D,2
-7.5635,112.6057,319.2,1.5,1.2,2015-12-22,0312,Terra,MODIS,62,6.2,296,16.5,D,2
-7.5659,112.6016,324.2,1,1,2015-12-22,0604,Aqua,MODIS,61,6.2,300.1,13.1,D,2
-7.3137,113.2132,314.4,1,1,2015-12-22,0604,Aqua,MODIS,61,6.2,298.3,7.9,D,3
-7.5646,112.6111,322.1,1,1,2015-12-22,0604,Aqua,MODIS,60,6.2,298.3,10.4,D,2
-8.1135,112.9259,303.3,2.6,1.6,2015-12-23,1434,Terra,MODIS,54,6.2,278.1,34.5,N,1
-8.112,112.9259,324.8,1.1,1,2015-12-24,0259,Terra,MODIS,59,6.2,289.3,22.6,D,1
-8.115,112.9214,334.3,1.1,1,2015-12-26,0247,Terra,MODIS,75,6.2,303.7,33.3,D,1
-7.0883,112.6426,314.4,1.1,1.1,2015-12-26,0247,Terra,MODIS,51,6.2,299.6,8.7,D,3
-7.3116,113.2164,312.7,1.1,1,2015-12-26,0247,Terra,MODIS,55,6.2,299,8.6,D,3
-8.1164,112.9305,329.5,1.1,1,2015-12-26,0247,Terra,MODIS,54,6.2,297.7,25.4,D,1
-8.1106,112.9204,316.3,1,1,2015-12-26,1504,Terra,MODIS,93,6.2,277.8,16.8,N,1
-8.1093,112.9295,304.9,1,1,2015-12-26,1504,Terra,MODIS,47,6.2,279.6,8.4,N,1
-8.1073,112.9295,319.8,1.1,1,2015-12-26,1805,Aqua,MODIS,99,6.2,278.1,22.4,N,1
-6.8928,107.4999,319.6,1.4,1.2,2015-12-27,0330,Terra,MODIS,46,6.2,300.7,11,D,0
-7.0464,107.7437,318.7,1.4,1.2,2015-12-27,0330,Terra,MODIS,53,6.2,300.6,11.4,D,2
-7.0082,107.7426,317.1,1.4,1.2,2015-12-27,0330,Terra,MODIS,72,6.2,300.9,9.2,D,0
-6.9625,107.8004,320.6,1.4,1.2,2015-12-27,0330,Terra,MODIS,38,6.2,301.9,13.2,D,0
-6.9311,107.695,321.6,1.4,1.2,2015-12-27,0330,Terra,MODIS,29,6.2,300.2,12,D,0
-6.8067,106.1295,334.8,1.3,1.1,2015-12-27,0622,Aqua,MODIS,87,6.2,296.3,41.6,D,0
-6.9604,107.7902,320.5,1.1,1,2015-12-27,0622,Aqua,MODIS,49,6.2,300.5,11.2,D,0
-6.8724,107.4994,320.2,1.1,1,2015-12-27,0622,Aqua,MODIS,29,6.2,298.8,5.8,D,0
-7.5671,112.6185,314.7,1.7,1.3,2015-12-28,0235,Terra,MODIS,39,6.2,296,13,D,2
-8.1187,112.9218,309.4,1.2,1.1,2015-12-28,1452,Terra,MODIS,77,6.2,280.3,15.6,N,1
-8.1087,112.9221,314.8,1.2,1.1,2015-12-28,1452,Terra,MODIS,90,6.2,274.9,20.5,N,1
-7.5652,112.6053,314.5,1.9,1.4,2015-12-29,0318,Terra,MODIS,58,6.2,294.8,16.8,D,2
-7.0481,107.7466,321.1,1,1,2015-12-29,0318,Terra,MODIS,61,6.2,300.5,9.3,D,2
-6.8644,107.499,315.7,1,1,2015-12-29,0318,Terra,MODIS,45,6.2,293.2,6.6,D,0
-7.2482,112.6901,322.2,1.9,1.4,2015-12-29,0318,Terra,MODIS,37,6.2,297.7,21.3,D,0
-6.5576,107.4155,311.7,1,1,2015-12-29,0318,Terra,MODIS,21,6.2,285.8,4.2,D,0
-6.4529,107.4548,311.3,1,1,2015-12-29,0318,Terra,MODIS,24,6.2,287.2,4.6,D,0
-6.1328,106.2897,319,1,1,2015-12-29,0318,Terra,MODIS,65,6.2,297.6,8.3,D,0
-6.8922,107.4983,313.9,1,1,2015-12-29,0318,Terra,MODIS,34,6.2,292.6,5.9,D,0
-6.9737,107.6156,321.5,1,1,2015-12-29,0318,Terra,MODIS,71,6.2,297.8,8.9,D,2
-6.9368,110.545,316.3,1.1,1,2015-12-29,0610,Aqua,MODIS,62,6.2,296,6,D,0
-8.1142,112.9299,301.4,2,1.4,2015-12-30,1440,Terra,MODIS,41,6.2,282.1,17.9,N,1
-8.1199,112.9146,303.4,2,1.4,2015-12-30,1440,Terra,MODIS,44,6.2,282.9,18.3,N,1
-8.117,112.9086,302.9,2,1.4,2015-12-30,1440,Terra,MODIS,52,6.2,282.5,19.6,N,2
-8.1127,112.9274,316.7,1.6,1.2,2015-12-30,1740,Aqua,MODIS,94,6.2,282.4,35.1,N,1
-7.4529,110.9568,317.6,1,1,2015-12-31,0306,Terra,MODIS,64,6.2,299,6.9,D,0
-8.1168,112.9291,331.1,1.3,1.1,2015-12-31,0306,Terra,MODIS,0,6.2,292.3,38.4,D,1
-7.6918,110.8288,319.7,1,1,2015-12-31,0306,Terra,MODIS,70,6.2,298.8,8.5,D,0
-7.6321,110.7999,315.5,1,1,2015-12-31,0306,Terra,MODIS,23,6.2,296.3,4.8,D,0
-6.9324,114.0797,316.8,1,1,2015-12-31,0558,Aqua,MODIS,27,6.2,298.2,8.4,D,0
-7.3952,111.0815,315.6,1.5,1.2,2015-12-31,0558,Aqua,MODIS,46,6.2,297.6,15.5,D,0
-7.5595,110.8858,321.5,1.6,1.2,2015-12-31,0558,Aqua,MODIS,52,6.2,300.8,12.4,D,0
-8.1126,112.9324,319.3,1.3,1.1,2016-01-02,1811,Aqua,MODIS,98,6.2,282,28,N,1
-8.1131,112.9401,303.8,1.3,1.1,2016-01-02,1811,Aqua,MODIS,57,6.2,282.2,12,N,2
-8.1109,112.9251,314.3,1.3,1.1,2016-01-02,1811,Aqua,MODIS,89,6.2,279.8,22.4,N,1
-7.0452,107.7454,315.4,1.8,1.3,2016-01-03,0336,Terra,MODIS,56,6.2,296,15.8,D,0
-8.1096,112.9262,313,1,1,2016-01-04,1458,Terra,MODIS,86,6.2,271.1,16,N,1
-8.112,112.9292,324.8,1,1,2016-01-04,1759,Aqua,MODIS,100,6.2,282.5,25.4,N,1
-7.0507,107.7432,318.2,1.1,1.1,2016-01-05,0324,Terra,MODIS,61,6.2,296.7,9.5,D,0
-6.3374,107.1337,319.3,1.1,1,2016-01-05,0324,Terra,MODIS,32,6.2,294.5,8.5,D,0
-7.5652,112.6219,313.4,2.6,1.5,2016-01-05,0324,Terra,MODIS,53,6.2,295.1,22.2,D,2
-6.9321,107.6933,321.1,1.1,1.1,2016-01-05,0324,Terra,MODIS,47,6.2,298.4,7.6,D,0
-7.0522,107.7535,317.9,1.1,1.1,2016-01-05,0324,Terra,MODIS,61,6.2,297.2,9.1,D,2
-8.2358,113.0484,325.3,1.1,1.1,2016-01-05,0616,Aqua,MODIS,76,6.2,305.9,16.3,D,0
-8.1131,112.925,312.1,1.5,1.2,2016-01-06,1446,Terra,MODIS,84,6.2,278.2,25,N,1
-8.1142,112.9277,321.4,1.3,1.1,2016-01-06,1746,Aqua,MODIS,100,6.2,283.2,31.1,N,1
-6.4503,107.4582,320.4,1,1,2016-01-07,0312,Terra,MODIS,63,6.2,302.6,8.4,D,0
-8.2339,113.0532,314.9,1.6,1.3,2016-01-07,0312,Terra,MODIS,62,6.2,298.2,14.9,D,0
-7.5658,112.6129,316.9,1.5,1.2,2016-01-07,0312,Terra,MODIS,31,6.2,299.3,11.3,D,2
-7.4561,110.9568,315.9,1.2,1.1,2016-01-07,0312,Terra,MODIS,61,6.2,299.8,8.1,D,0
-6.1334,106.2883,318.7,1.2,1.1,2016-01-07,0312,Terra,MODIS,50,6.2,299.2,8.7,D,0
-7.6214,110.8252,317.2,1.2,1.1,2016-01-07,0312,Terra,MODIS,25,6.2,299,8.3,D,0
-6.9815,110.266,313.4,1.1,1,2016-01-07,0312,Terra,MODIS,37,6.2,298,6.1,D,0
-7.0088,107.7446,317.5,1,1,2016-01-07,0312,Terra,MODIS,68,6.2,301.8,7.7,D,0
-7.2265,110.4274,320.5,1.1,1,2016-01-07,0312,Terra,MODIS,72,6.2,300.4,12.1,D,0
-8.2396,113.0474,323.8,1,1,2016-01-07,0603,Aqua,MODIS,58,6.2,305,13,D,0
-8.2306,113.046,322.7,1,1,2016-01-07,0603,Aqua,MODIS,46,6.2,303.8,11.9,D,0
-8.1189,112.9279,328.5,1,1,2016-01-07,0603,Aqua,MODIS,76,6.2,301.8,23.8,D,1
-8.1202,112.9184,323.5,1,1,2016-01-07,0603,Aqua,MODIS,0,6.2,294.9,17,D,1
-7.4572,110.9546,317.2,1.2,1.1,2016-01-07,0604,Aqua,MODIS,60,6.2,301,9.6,D,0
-6.9491,110.4959,320.4,1.3,1.1,2016-01-07,0604,Aqua,MODIS,9,6.2,301.7,9.6,D,0
-7.0568,107.7427,315.3,2.1,1.4,2016-01-07,0604,Aqua,MODIS,55,6.2,296.2,19.4,D,0
-6.0417,105.9314,317.6,1.3,1.1,2016-01-08,0647,Aqua,MODIS,34,6.2,296.3,8.5,D,0
-7.0306,110.5394,315.2,1,1,2016-01-09,0259,Terra,MODIS,50,6.2,299,5.5,D,0
-8.1182,112.9275,338.8,1.1,1,2016-01-09,0300,Terra,MODIS,86,6.2,305.7,39.6,D,1
-8.2355,113.0456,318.4,1.5,1.2,2016-01-09,0551,Aqua,MODIS,54,6.2,301.9,17,D,0
-7.5652,112.6048,318.3,1.6,1.2,2016-01-09,0551,Aqua,MODIS,42,6.2,299.8,13.4,D,2
-8.1174,112.9191,328.3,1.5,1.2,2016-01-09,0551,Aqua,MODIS,62,6.2,296.9,44.5,D,1
-6.0067,105.9879,303.4,1.2,1.1,2016-01-09,1817,Aqua,MODIS,55,6.2,290.2,4.8,N,0
-6.1382,106.2853,318.8,1,1,2016-01-10,0635,Aqua,MODIS,41,6.2,295.2,6.8,D,0
-7.0846,112.6442,314.3,1.1,1.1,2016-01-11,0247,Terra,MODIS,37,6.2,296.5,7.7,D,3
-8.1129,112.9314,303.7,1,1,2016-01-11,1505,Terra,MODIS,57,6.2,277.3,8.6,N,1
-8.1142,112.9223,326.3,1,1,2016-01-11,1505,Terra,MODIS,100,6.2,277.3,27.8,N,1
-8.1115,112.9304,328.5,1.1,1,2016-01-11,1805,Aqua,MODIS,100,6.2,282.6,32.6,N,1
-6.2159,106.4652,318.6,1.2,1.1,2016-01-12,0330,Terra,MODIS,31,6.2,295.8,12.1,D,0
-7.0095,107.7451,314,1.4,1.2,2016-01-12,0330,Terra,MODIS,64,6.2,292.1,8.1,D,0
-7.0476,107.7463,316.7,1.4,1.2,2016-01-12,0330,Terra,MODIS,49,6.2,292.2,14.1,D,2
-7.1227,113.8372,313.9,3.7,1.8,2016-01-13,0527,Aqua,MODIS,0,6.2,290.1,43.9,D,0
-8.1092,112.9294,317.8,1.1,1,2016-01-13,1752,Aqua,MODIS,96,6.2,271.9,21.2,N,1
-6.5863,106.8752,315.1,1,1,2016-01-14,0318,Terra,MODIS,35,6.2,296.2,5.4,D,0
-6.5558,107.4169,312.8,1,1,2016-01-14,0318,Terra,MODIS,34,6.2,292.8,4.3,D,0
-7.0084,107.7417,314.8,1,1,2016-01-14,0318,Terra,MODIS,66,6.2,296.5,6,D,0
-6.9718,107.6173,321.9,1,1,2016-01-14,0318,Terra,MODIS,60,6.2,297.3,9.4,D,2
-6.4504,107.4538,319.6,1,1,2016-01-14,0318,Terra,MODIS,62,6.2,296.4,10.2,D,0
-6.9909,107.5591,315.7,1,1,2016-01-14,0318,Terra,MODIS,32,6.2,296,5.7,D,0
-6.4373,106.9275,322.2,1,1,2016-01-14,0318,Terra,MODIS,59,6.2,298.7,9.5,D,0
-7.5616,112.6071,324,1,1,2016-01-14,0610,Aqua,MODIS,33,6.2,306.6,8.1,D,0
-7.226,110.4219,311.5,1.1,1,2016-01-14,0610,Aqua,MODIS,44,6.2,293.2,5.2,D,0
-8.1268,112.9297,310.3,2.8,1.6,2016-01-15,0223,Terra,MODIS,28,6.2,291.6,31.7,D,2
-8.1158,112.9349,316.3,1.3,1.1,2016-01-16,0306,Terra,MODIS,50,6.2,292.7,16.7,D,2
-6.9321,110.3047,313.9,1,1,2016-01-16,0306,Terra,MODIS,60,6.2,301.8,6.3,D,3
-8.1139,112.9191,328.6,1.2,1.1,2016-01-16,0557,Aqua,MODIS,68,6.2,300.2,30.5,D,1
-7.1214,113.8321,315.9,4.3,1.9,2016-01-17,0210,Terra,MODIS,0,6.2,293.3,56.9,D,0
-7.7928,112.0151,318.5,1,1,2016-01-18,0253,Terra,MODIS,35,6.2,296.6,6.6,D,0
-8.2835,113.2747,313.6,1,1,2016-01-18,0254,Terra,MODIS,0,6.2,287.7,6.7,D,0
-6.9768,107.6132,318.8,1.8,1.3,2016-01-19,0336,Terra,MODIS,49,6.2,294.6,17.3,D,2
-6.3591,107.2818,316.2,1.7,1.3,2016-01-19,0336,Terra,MODIS,55,6.2,295.1,13.1,D,0
-7.05,107.7469,316.6,1.8,1.3,2016-01-19,0336,Terra,MODIS,66,6.2,294.4,19.5,D,2
-6.168,106.3139,319,1,1,2016-01-19,0629,Aqua,MODIS,18,6.2,298.7,7.1,D,0
-7.7773,114.3308,319.4,2.6,1.6,2016-01-20,0533,Aqua,MODIS,46,6.2,293.5,32.6,D,0
-7.7826,114.3391,319.3,2.6,1.6,2016-01-20,0533,Aqua,MODIS,25,6.2,293.4,30.6,D,0
-7.5571,110.8875,322.5,1,1,2016-01-21,0616,Aqua,MODIS,30,6.2,299.9,7,D,0
-6.872,110.7506,310.3,1,1,2016-01-25,0259,Terra,MODIS,22,6.2,290.1,4.5,D,0
-7.5615,112.6142,309.9,1,1,2016-01-25,0259,Terra,MODIS,35,6.2,283.8,6,D,0
-7.5602,112.6049,307.6,1,1,2016-01-25,0259,Terra,MODIS,17,6.2,282.4,4.5,D,0
-8.1135,112.921,321.9,1.3,1.1,2016-01-28,0622,Aqua,MODIS,51,6.2,291.6,25.5,D,1
-7.5673,112.6099,317.4,1.3,1.1,2016-01-28,0622,Aqua,MODIS,30,6.2,293.5,10.9,D,2
-7.6985,108.9972,323.5,1,1,2016-01-28,0622,Aqua,MODIS,0,6.2,301.6,10.2,D,0
-8.11,112.9261,318.8,1.6,1.2,2016-01-29,0235,Terra,MODIS,58,6.2,282.9,35,D,1
-8.1101,112.9329,312.5,1.1,1,2016-01-29,1753,Aqua,MODIS,85,6.2,280.8,15.3,N,1
-8.1192,112.9311,302,1.1,1,2016-01-29,1753,Aqua,MODIS,46,6.2,282.3,8,N,2
-8.1088,112.9242,319.5,1.1,1,2016-01-29,1753,Aqua,MODIS,99,6.2,278.5,22,N,1
-7.5665,112.6026,322.9,1,1,2016-01-30,0610,Aqua,MODIS,34,6.2,299,10.4,D,2
-8.1199,112.931,305.2,1.3,1.1,2016-02-01,0306,Terra,MODIS,25,6.2,277,10.1,D,2
-7.5683,112.606,314.1,1.2,1.1,2016-02-01,0558,Aqua,MODIS,55,6.2,286.2,8.6,D,2
-6.4479,107.4511,317.5,1.3,1.1,2016-02-06,0616,Aqua,MODIS,60,6.2,295.6,9.6,D,0
-6.4223,107.412,317.2,1.3,1.1,2016-02-06,0616,Aqua,MODIS,39,6.2,295.5,9.3,D,0
-8.1084,112.9312,302.3,1.3,1.1,2016-02-07,1746,Aqua,MODIS,43,6.2,280,10,N,1
-7.0477,107.75,317.8,1,1,2016-02-08,0312,Terra,MODIS,27,6.2,295.7,8.2,D,2
-6.964,107.8059,316.1,1,1,2016-02-08,0312,Terra,MODIS,17,6.2,296,6.5,D,0
-6.9631,110.4574,321.9,1,1,2016-02-13,0622,Aqua,MODIS,46,6.2,295.2,6.6,D,0
-8.1095,112.9267,306.5,1.2,1.1,2016-02-14,1452,Terra,MODIS,47,6.2,279,12.1,N,1
-8.1111,112.9152,301.1,1.2,1.1,2016-02-14,1452,Terra,MODIS,15,6.2,275.1,8.4,N,1
-8.1118,112.9293,324.6,1.1,1,2016-02-14,1753,Aqua,MODIS,100,6.2,282,27.9,N,1
-8.1223,112.9357,312.6,1.1,1,2016-02-14,1753,Aqua,MODIS,85,6.2,284,14.9,N,2
-6.4167,107.4134,317.3,1,1,2016-02-15,0318,Terra,MODIS,64,6.2,298.1,7.2,D,0
-6.5557,107.4176,316.1,1,1,2016-02-15,0318,Terra,MODIS,46,6.2,296.3,6.1,D,0
-6.3898,107.1642,314.3,1,1,2016-02-15,0318,Terra,MODIS,46,6.2,296.2,5.7,D,0
-6.222,106.4692,320.3,1,1,2016-02-15,0318,Terra,MODIS,66,6.2,295.6,9.2,D,0
-6.4499,107.4484,315.1,1,1,2016-02-15,0318,Terra,MODIS,28,6.2,297,5.4,D,0
-6.4512,107.4574,319.3,1,1,2016-02-15,0318,Terra,MODIS,69,6.2,297.5,9.2,D,0
-6.9757,106.8318,312.2,1,1,2016-02-15,0318,Terra,MODIS,62,6.2,295.7,5.4,D,0
-7.553,110.8872,316.8,1,1,2016-02-17,0305,Terra,MODIS,37,6.2,296.8,5.9,D,0
-7.6176,110.8252,316.7,1,1,2016-02-17,0306,Terra,MODIS,42,6.2,296.5,5.6,D,0
-7.6914,110.8241,320.7,1,1,2016-02-17,0306,Terra,MODIS,74,6.2,297.2,10.1,D,0
-7.6944,110.8192,317.5,1.6,1.3,2016-02-17,0558,Aqua,MODIS,63,6.2,296.5,12,D,0
-7.3952,111.0798,318.1,1.5,1.2,2016-02-17,0558,Aqua,MODIS,70,6.2,293.9,16.5,D,0
-8.1199,112.9323,313.2,1,1,2016-02-21,1759,Aqua,MODIS,87,6.2,284.2,14.1,N,2
-7.5646,112.6079,322.2,1.1,1,2016-02-22,0616,Aqua,MODIS,64,6.2,296.6,12.5,D,2
-7.7144,113.5816,317.7,1,1,2016-02-24,0604,Aqua,MODIS,40,6.2,299.3,7.8,D,0
-6.8915,109.3839,313,1.6,1.2,2016-02-24,0604,Aqua,MODIS,36,6.2,292.1,7.7,D,0
-6.0442,105.9386,321.2,1.3,1.1,2016-02-25,0647,Aqua,MODIS,40,6.2,296.8,12,D,0
-8.1144,112.9255,328.4,1.1,1,2016-02-28,0247,Terra,MODIS,0,6.2,292.6,24.5,D,1
-8.1087,112.9305,308.8,1.6,1.2,2016-03-03,1741,Aqua,MODIS,76,6.2,280.1,21.8,N,1
-8.1213,112.9377,306.5,1.6,1.2,2016-03-03,1741,Aqua,MODIS,67,6.2,283.6,17.9,N,2
-6.9317,110.3027,312.2,1,1,2016-03-04,0305,Terra,MODIS,52,6.2,294.5,5.9,D,3
-7.5646,112.6028,315.6,1,1,2016-03-06,0253,Terra,MODIS,16,6.2,290.6,6.5,D,2
-7.566,112.6118,316.8,1,1,2016-03-06,0253,Terra,MODIS,35,6.2,291,7.4,D,2
-6.1899,106.556,321.5,1.4,1.2,2016-03-07,0336,Terra,MODIS,20,6.2,298.2,15.5,D,0
-6.9602,107.8096,311.7,1.8,1.3,2016-03-07,0336,Terra,MODIS,26,6.2,292.9,11.1,D,0
-6.9777,107.6205,318.9,1.8,1.3,2016-03-07,0336,Terra,MODIS,43,6.2,295.9,18,D,2
-7.0488,107.7358,314.2,1.8,1.3,2016-03-07,0336,Terra,MODIS,25,6.2,295,13.5,D,0
-6.2163,106.5131,319.3,1.4,1.2,2016-03-07,0336,Terra,MODIS,35,6.2,297.4,14,D,0
-6.8696,107.4978,313.9,1.7,1.3,2016-03-07,0336,Terra,MODIS,34,6.2,294.3,10.4,D,0
-7.051,107.7521,317.8,1.8,1.3,2016-03-07,0336,Terra,MODIS,68,6.2,295.7,21.5,D,2
-6.1909,106.5586,327.2,1,1,2016-03-07,0629,Aqua,MODIS,55,6.2,302.5,9.4,D,0
-7.0064,107.7428,317.2,1,1,2016-03-07,0629,Aqua,MODIS,37,6.2,298.2,9.1,D,0
-7.0515,107.7459,322.3,1,1,2016-03-07,0629,Aqua,MODIS,49,6.2,299.7,10.4,D,2
-8.1142,112.9323,307.2,1,1,2016-03-08,1759,Aqua,MODIS,71,6.2,282.2,9.9,N,2
-6.2137,106.5103,319.4,1,1,2016-03-09,0323,Terra,MODIS,31,6.2,295.9,8.2,D,0
-7.5529,110.8875,313.8,1.9,1.3,2016-03-09,0323,Terra,MODIS,42,6.2,289.6,13.6,D,0
-6.3912,107.1616,316,1.1,1,2016-03-09,0323,Terra,MODIS,61,6.2,293.5,7.5,D,0
-8.2344,113.044,321.9,1.1,1.1,2016-03-09,0616,Aqua,MODIS,61,6.2,301,12.7,D,0
-8.1163,112.9227,324.5,1.1,1,2016-03-09,0616,Aqua,MODIS,0,6.2,288.8,19,D,1
-8.1197,112.9171,300.1,1.5,1.2,2016-03-10,1446,Terra,MODIS,16,6.2,280.4,9.9,N,1
-8.1101,112.9212,301.1,1.3,1.1,2016-03-10,1747,Aqua,MODIS,26,6.2,279.3,8,N,1
-8.1117,112.9314,307.7,1.3,1.1,2016-03-10,1747,Aqua,MODIS,70,6.2,282.2,13.5,N,1
-8.1229,112.9377,309.5,1.3,1.1,2016-03-10,1747,Aqua,MODIS,72,6.2,285.9,14.6,N,2
-7.6222,112.8093,319.8,1,1,2016-03-11,0604,Aqua,MODIS,31,6.2,298.9,7.8,D,0
-8.107,112.9263,302.6,2.1,1.4,2016-03-12,1735,Aqua,MODIS,45,6.2,276.2,22.5,N,1
-6.9577,107.7893,318.3,1.4,1.2,2016-03-13,0259,Terra,MODIS,41,6.2,299.1,14.1,D,0
-6.8906,109.6215,317.7,1.1,1.1,2016-03-13,0259,Terra,MODIS,31,6.2,297.2,7.5,D,0
-7.2225,110.4254,313.7,1,1,2016-03-13,0259,Terra,MODIS,57,6.2,297.6,5.8,D,0
-8.1189,112.9355,308.2,1.1,1,2016-03-13,0259,Terra,MODIS,25,6.2,287.3,5.8,D,2
-8.1152,112.919,329,1.5,1.2,2016-03-13,0552,Aqua,MODIS,72,6.2,291.4,45,D,1
-8.1085,112.9345,303.3,1.6,1.3,2016-03-13,1817,Aqua,MODIS,54,6.2,279.3,15.7,N,2
-8.2349,113.0483,317.3,1.1,1,2016-03-15,0247,Terra,MODIS,66,6.2,298.6,8.9,D,0
-8.1142,112.9231,325.5,1.1,1,2016-03-15,0247,Terra,MODIS,0,6.2,290,21.1,D,1
-7.185,111.6919,316.6,1.3,1.1,2016-03-15,0247,Terra,MODIS,58,6.2,296.1,8.4,D,0
-8.1109,112.9298,317.2,1.1,1,2016-03-15,1805,Aqua,MODIS,95,6.2,273.8,20.6,N,1
-6.468,106.3905,315.2,1.1,1.1,2016-03-16,0329,Terra,MODIS,69,6.2,290.6,10.1,D,0
-6.4174,107.4122,315.5,1.3,1.1,2016-03-16,0329,Terra,MODIS,67,6.2,292.8,10.2,D,0
-7.5679,112.6038,319.2,1.3,1.1,2016-03-16,0622,Aqua,MODIS,44,6.2,294.6,11.4,D,2
-6.9712,111.4172,309.7,2.2,1.4,2016-03-17,0234,Terra,MODIS,35,6.2,286.5,10.7,D,0
-8.1248,112.9385,305.7,1.1,1,2016-03-17,1753,Aqua,MODIS,65,6.2,285.6,8.8,N,2
-8.1132,112.9233,311.4,1.1,1,2016-03-17,1753,Aqua,MODIS,82,6.2,280.9,13.1,N,1
-8.1145,112.9321,307.9,1.1,1,2016-03-17,1753,Aqua,MODIS,73,6.2,284.1,10.3,N,2
-8.1073,112.9304,307.9,1.1,1,2016-03-17,1753,Aqua,MODIS,48,6.2,281.2,10.6,N,1
-6.9591,107.7904,315.4,1,1,2016-03-18,0317,Terra,MODIS,69,6.2,291.6,8.2,D,0
-7.3896,109.3639,316.2,1.2,1.1,2016-03-18,0317,Terra,MODIS,54,6.2,293.3,7.4,D,0
-7.561,112.6098,317.6,1.2,1.1,2016-03-20,0305,Terra,MODIS,69,6.2,296.9,11.5,D,0
-8.1168,112.9354,317,1.3,1.1,2016-03-20,0305,Terra,MODIS,25,6.2,291.8,15,D,2
-7.2279,110.4294,316.4,1,1,2016-03-20,0305,Terra,MODIS,63,6.2,297.2,8,D,0
-7.1819,111.6879,314.6,1.1,1,2016-03-20,0305,Terra,MODIS,52,6.2,297.3,5.5,D,0
-8.1163,112.9273,323.1,1.3,1.1,2016-03-20,0305,Terra,MODIS,35,6.2,293.4,22.8,D,1
-8.2332,113.0459,315.3,1.2,1.1,2016-03-20,0558,Aqua,MODIS,28,6.2,299.2,9.5,D,0
-6.8594,109.1424,320.3,1.5,1.2,2016-03-22,0253,Terra,MODIS,34,6.2,295.7,17.5,D,0
-7.4337,112.4803,317.7,1,1,2016-03-22,0253,Terra,MODIS,53,6.2,297.9,7.4,D,0
-8.3597,113.4475,322,1,1,2016-03-22,0253,Terra,MODIS,61,6.2,305,9.7,D,0
-7.5639,112.6125,322,1,1,2016-03-22,0253,Terra,MODIS,66,6.2,298.7,10.6,D,2
-7.5626,112.6034,319.2,1,1,2016-03-22,0253,Terra,MODIS,25,6.2,297.5,7.9,D,2
-6.9769,107.6051,320.3,1,1,2016-03-23,0629,Aqua,MODIS,65,6.2,294,8.1,D,0
-8.1103,112.924,314.4,1.3,1.1,2016-03-24,0241,Terra,MODIS,0,6.2,286,12.8,D,1
-6.4374,107.4289,316.9,1.1,1,2016-03-25,0323,Terra,MODIS,60,6.2,295.7,7.7,D,0
-6.3819,107.3083,316.8,1.1,1,2016-03-25,0323,Terra,MODIS,30,6.2,295.5,7.3,D,0
-6.9688,107.6179,323.1,1.1,1.1,2016-03-25,0324,Terra,MODIS,43,6.2,298.6,8.8,D,0
-6.9755,106.831,314.2,1,1,2016-03-25,0324,Terra,MODIS,63,6.2,297.6,6,D,0
-8.12,112.9215,321.5,2.1,1.4,2016-03-26,0229,Terra,MODIS,53,6.2,291.8,46,D,1
-8.1137,112.9148,302.6,1.5,1.2,2016-03-26,1446,Terra,MODIS,50,6.2,280.6,12.9,N,1
-8.1231,112.9277,305.3,1.5,1.2,2016-03-26,1446,Terra,MODIS,62,6.2,284.3,15.2,N,2
-8.1097,112.9247,306.7,1.5,1.2,2016-03-26,1446,Terra,MODIS,43,6.2,280.1,16.7,N,1
-8.1172,112.9327,312.4,1.3,1.1,2016-03-26,1747,Aqua,MODIS,85,6.2,284.6,18.6,N,2
-8.1058,112.9252,305.6,1.3,1.1,2016-03-26,1747,Aqua,MODIS,65,6.2,277.5,13,N,1
-7.3206,110.1861,316.1,1.1,1,2016-03-27,0311,Terra,MODIS,39,6.2,300.8,8.1,D,0
-7.0552,107.7475,316,1,1,2016-03-27,0311,Terra,MODIS,66,6.2,298.9,7.1,D,2
-6.9901,107.5568,317.2,1,1,2016-03-27,0311,Terra,MODIS,22,6.2,299.8,6.2,D,0
-7.2286,110.4298,317.9,1.1,1,2016-03-27,0311,Terra,MODIS,60,6.2,300.1,8.9,D,0
-6.9711,107.6162,322.5,1,1,2016-03-27,0311,Terra,MODIS,61,6.2,301.2,7.6,D,2
-6.9609,107.7926,316.7,1,1,2016-03-27,0311,Terra,MODIS,24,6.2,299.8,7.5,D,0
-6.9731,110.26,318.1,1.3,1.1,2016-03-27,0605,Aqua,MODIS,48,6.2,300.5,10.4,D,0
-7.0518,107.7357,314.6,2.1,1.4,2016-03-27,0605,Aqua,MODIS,45,6.2,297.1,17.2,D,0
-6.9343,110.5417,315.4,1.3,1.1,2016-03-27,0605,Aqua,MODIS,59,6.2,298.4,6.2,D,0
-7.2252,110.4244,312.5,1.3,1.1,2016-03-27,0605,Aqua,MODIS,46,6.2,295.7,8.6,D,0
-6.0039,105.9793,322.9,1.3,1.1,2016-03-28,0648,Aqua,MODIS,0,6.2,300.3,9.6,D,0
-8.3303,112.9385,317.4,1.1,1,2016-03-29,0259,Terra,MODIS,39,6.2,295.1,9.2,D,0
-8.1184,112.9335,313.9,1.1,1,2016-03-31,0247,Terra,MODIS,0,6.2,289.7,9.2,D,2
